,provinsi,daerah,jenis,tahun,pengeluaran,kategori_pengeluaran,Cluster,cluster_opt,daerah_asli,jenis_asli,pengeluaran_asli
2127,BALI,0,0,2022,0.1938246589495854,sedang,0,0,PERDESAAN,MAKANAN,537213.0
2128,BALI,0,1,2007,0.04299082246644643,rendah,1,2,PERDESAAN,NONMAKANAN,165237.0
2129,BALI,0,1,2008,0.04518332562219931,rendah,1,2,PERDESAAN,NONMAKANAN,170644.0
2130,BALI,0,1,2009,0.0532721092269632,rendah,1,2,PERDESAAN,NONMAKANAN,190592.0
2131,BALI,0,1,2010,0.07454794574984053,rendah,1,2,PERDESAAN,NONMAKANAN,243060.99999999997
2132,BALI,0,1,2011,0.0885354427643949,rendah,1,2,PERDESAAN,NONMAKANAN,277555.99999999994
2133,BALI,0,1,2012,0.11711340557334546,rendah,1,2,PERDESAAN,NONMAKANAN,348033.0
2134,BALI,0,1,2013,0.11622942982347653,rendah,1,2,PERDESAAN,NONMAKANAN,345853.0
2135,BALI,0,1,2014,0.12837760848876237,rendah,2,2,PERDESAAN,NONMAKANAN,375812.0
2136,BALI,0,1,2015,0.1549654093801181,sedang,2,2,PERDESAAN,NONMAKANAN,441381.00000000006
2137,BALI,0,1,2016,0.16536266727112225,sedang,2,2,PERDESAAN,NONMAKANAN,467022.0
2138,BALI,0,1,2017,0.1758880610965111,sedang,2,2,PERDESAAN,NONMAKANAN,492979.0
2139,BALI,0,1,2018,0.1813711437064779,sedang,2,2,PERDESAAN,NONMAKANAN,506501.0
2140,BALI,0,1,2019,0.1932995449146862,sedang,0,2,PERDESAAN,NONMAKANAN,535918.0
2141,BALI,0,1,2020,0.18962050272268585,sedang,0,2,PERDESAAN,NONMAKANAN,526845.0
2142,BALI,0,1,2021,0.1969485805904066,sedang,0,2,PERDESAAN,NONMAKANAN,544917.0
2143,BALI,0,1,2022,0.19515508300248446,sedang,0,2,PERDESAAN,NONMAKANAN,540494.0
2144,BALI,0,2,2007,0.11072445056649466,rendah,1,1,PERDESAAN,TOTAL,332277.00000000006
2145,BALI,0,2,2008,0.11327338247643778,rendah,1,1,PERDESAAN,TOTAL,338563.0
2146,BALI,0,2,2009,0.12785654938849558,rendah,1,1,PERDESAAN,TOTAL,374527.0
2147,BALI,0,2,2010,0.1695165423085797,sedang,1,1,PERDESAAN,TOTAL,477266.0
2148,BALI,0,2,2011,0.20114178849379857,sedang,1,1,PERDESAAN,TOTAL,555258.0
2149,BALI,0,2,2012,0.23681021000100966,tinggi,1,1,PERDESAAN,TOTAL,643221.0
2150,BALI,0,2,2013,0.2707050030999975,tinggi,1,1,PERDESAAN,TOTAL,726810.0
2151,BALI,0,2,2014,0.2853104721525337,tinggi,2,1,PERDESAAN,TOTAL,762829.0000000001
2152,BALI,0,2,2015,0.31273886099319137,tinggi,2,1,PERDESAAN,TOTAL,830471.0
2153,BALI,0,2,2016,0.33404551501927515,tinggi,2,1,PERDESAAN,TOTAL,883016.0
2154,BALI,0,2,2017,0.36330267937915706,tinggi,2,1,PERDESAAN,TOTAL,955168.0
2155,BALI,0,2,2018,0.38754916101374987,tinggi,2,1,PERDESAAN,TOTAL,1014963.0
2156,BALI,0,2,2019,0.4039083892948104,tinggi,0,1,PERDESAAN,TOTAL,1055307.0
2157,BALI,0,2,2020,0.4184992605826698,tinggi,0,1,PERDESAAN,TOTAL,1091290.0
2158,BALI,0,2,2021,0.4137505266346354,tinggi,0,1,PERDESAAN,TOTAL,1079579.0
2159,BALI,0,2,2022,0.4129914428714452,tinggi,0,1,PERDESAAN,TOTAL,1077707.0
2160,BALI,2,0,2007,0.061989407699753175,rendah,1,0,PERKOTAAN,MAKANAN,212090.0
2161,BALI,2,0,2008,0.06355217950709025,rendah,1,0,PERKOTAAN,MAKANAN,215943.99999999997
2162,BALI,2,0,2009,0.07398430983593329,rendah,1,0,PERKOTAAN,MAKANAN,241671.0
2163,BALI,2,0,2010,0.10247428056336019,rendah,1,0,PERKOTAAN,MAKANAN,311931.0
2164,BALI,2,0,2011,0.12148949102865989,rendah,1,0,PERKOTAAN,MAKANAN,358825.0
2165,BALI,2,0,2012,0.11984926996984346,rendah,1,0,PERKOTAAN,MAKANAN,354780.0
2166,BALI,2,0,2013,0.17640141582097627,sedang,1,0,PERKOTAAN,MAKANAN,494245.0
2167,BALI,2,0,2014,0.18891332212279072,sedang,2,0,PERKOTAAN,MAKANAN,525101.0
2168,BALI,2,0,2015,0.15518437585026912,sedang,2,0,PERKOTAAN,MAKANAN,441921.0
2169,BALI,2,0,2016,0.17688476402916148,sedang,2,0,PERKOTAAN,MAKANAN,495437.0
2170,BALI,2,0,2017,0.23123791882912953,sedang,2,0,PERKOTAAN,MAKANAN,629479.0
2171,BALI,2,0,2018,0.23817875043945352,tinggi,2,0,PERKOTAAN,MAKANAN,646596.0
2172,BALI,2,0,2019,0.23949984814269804,tinggi,0,0,PERKOTAAN,MAKANAN,649854.0
2173,BALI,2,0,2020,0.26996213907533706,tinggi,0,0,PERKOTAAN,MAKANAN,724978.0000000001
2174,BALI,2,0,2021,0.2466981681021811,tinggi,0,0,PERKOTAAN,MAKANAN,667606.0
2175,BALI,2,0,2022,0.23512822311547926,sedang,0,0,PERKOTAAN,MAKANAN,639073.0
2176,BALI,2,1,2007,0.10075336630535847,rendah,1,2,PERKOTAAN,NONMAKANAN,307687.0
2177,BALI,2,1,2008,0.08926614198515812,rendah,1,2,PERKOTAAN,NONMAKANAN,279357.99999999994
2178,BALI,2,1,2009,0.1118894332863907,rendah,1,2,PERKOTAAN,NONMAKANAN,335150.0
2179,BALI,2,1,2010,0.1456021598203826,sedang,1,2,PERKOTAAN,NONMAKANAN,418289.99999999994
2180,BALI,2,1,2011,0.2109591907323658,sedang,1,2,PERKOTAAN,NONMAKANAN,579469.0
2181,BALI,2,1,2012,0.25689470672888015,tinggi,1,2,PERKOTAAN,NONMAKANAN,692751.9999999999
2182,BALI,2,1,2013,0.26060375543716047,tinggi,1,2,PERKOTAAN,NONMAKANAN,701899.0
2183,BALI,2,1,2014,0.28206044204464403,tinggi,2,2,PERKOTAAN,NONMAKANAN,754814.0
2184,BALI,2,1,2015,0.27510339069579026,tinggi,2,2,PERKOTAAN,NONMAKANAN,737656.9999999999
2185,BALI,2,1,2016,0.2726671859686286,tinggi,2,2,PERKOTAAN,NONMAKANAN,731649.0
2186,BALI,2,1,2017,0.3470549618004883,tinggi,2,2,PERKOTAAN,NONMAKANAN,915099.0
2187,BALI,2,1,2018,0.34084807335863343,tinggi,2,2,PERKOTAAN,NONMAKANAN,899792.0
2188,BALI,2,1,2019,0.33591037945672797,tinggi,0,2,PERKOTAAN,NONMAKANAN,887615.0
2189,BALI,2,1,2020,0.3705415486849644,tinggi,0,2,PERKOTAAN,NONMAKANAN,973020.0
2190,BALI,2,1,2021,0.3666054236372683,tinggi,0,2,PERKOTAAN,NONMAKANAN,963313.0000000001
2191,BALI,2,1,2022,0.36133238664126116,tinggi,0,2,PERKOTAAN,NONMAKANAN,950309.0
2192,BALI,2,2,2007,0.186754474924487,sedang,1,1,PERKOTAAN,TOTAL,519777.0
2193,BALI,2,2,2008,0.1768300224116237,sedang,1,1,PERKOTAAN,TOTAL,495302.0
2194,BALI,2,2,2009,0.20988544404169932,sedang,1,1,PERKOTAAN,TOTAL,576821.0
2195,BALI,2,2,2010,0.27208814130311815,tinggi,1,1,PERKOTAAN,TOTAL,730221.0000000001
2196,BALI,2,2,2011,0.356460382680401,tinggi,1,1,PERKOTAAN,TOTAL,938294.0
2197,BALI,2,2,2012,0.40075567761809894,tinggi,1,1,PERKOTAAN,TOTAL,1047532.0
2198,BALI,2,2,2013,0.4610168721775121,tinggi,1,1,PERKOTAAN,TOTAL,1196144.0
2199,BALI,2,2,2014,0.4949854650868101,tinggi,2,1,PERKOTAAN,TOTAL,1279915.0
2200,BALI,2,2,2015,0.4542994674654347,tinggi,2,1,PERKOTAAN,TOTAL,1179578.0
2201,BALI,2,2,2016,0.47356405641062865,tinggi,2,1,PERKOTAAN,TOTAL,1227087.0
2202,BALI,2,2,2017,0.6023045815489931,tinggi,2,1,PERKOTAAN,TOTAL,1544578.0
2203,BALI,2,2,2018,0.6030385247174623,tinggi,2,1,PERKOTAAN,TOTAL,1546388.0000000002
2204,BALI,2,2,2019,0.5994223340122645,tinggi,0,1,PERKOTAAN,TOTAL,1537470.0
2205,BALI,2,2,2020,0.6645153886796767,tinggi,0,1,PERKOTAAN,TOTAL,1697998.0
2206,BALI,2,2,2021,0.637315698152288,tinggi,0,1,PERKOTAAN,TOTAL,1630920.0
2207,BALI,2,2,2022,0.620472716169579,tinggi,0,1,PERKOTAAN,TOTAL,1589383.0
2208,BALI,1,0,2011,0.10837785989470958,rendah,1,0,PERDESAANPERKOTAAN,MAKANAN,326490.0
2209,BALI,1,0,2012,0.11019163215579383,rendah,1,0,PERDESAANPERKOTAAN,MAKANAN,330963.0
2210,BALI,1,0,2013,0.1580743277627993,sedang,1,0,PERDESAANPERKOTAAN,MAKANAN,449048.0
2211,BALI,1,0,2014,0.16703613879392457,sedang,2,0,PERDESAANPERKOTAAN,MAKANAN,471149.0
2212,BALI,1,0,2015,0.14693501683406113,sedang,2,0,PERDESAANPERKOTAAN,MAKANAN,421577.0
2213,BALI,1,0,2016,0.1649454144974456,sedang,2,0,PERDESAANPERKOTAAN,MAKANAN,465993.0
2214,BALI,1,0,2017,0.20678220256750351,sedang,2,0,PERDESAANPERKOTAAN,MAKANAN,569168.0
2215,BALI,1,0,2018,0.21927464518308232,sedang,2,0,PERDESAANPERKOTAAN,MAKANAN,599976.0
2216,BALI,1,0,2019,0.22300721251223068,sedang,0,0,PERDESAANPERKOTAAN,MAKANAN,609181.0
2217,BALI,1,0,2020,0.24975518332156726,tinggi,0,0,PERDESAANPERKOTAAN,MAKANAN,675145.0
2218,BALI,1,0,2021,0.23082958691164418,sedang,0,0,PERDESAANPERKOTAAN,MAKANAN,628472.0
2219,BALI,1,0,2022,0.22328051510645622,sedang,0,0,PERDESAANPERKOTAAN,MAKANAN,609855.0
2220,BALI,1,1,2011,0.16216332384613794,sedang,1,2,PERDESAANPERKOTAAN,NONMAKANAN,459132.0
2221,BALI,1,1,2012,0.2010286558175539,sedang,1,2,PERDESAANPERKOTAAN,NONMAKANAN,554979.0
2222,BALI,1,1,2013,0.20300462546393522,sedang,1,2,PERDESAANPERKOTAAN,NONMAKANAN,559852.0
2223,BALI,1,1,2014,0.22201334803382303,sedang,2,2,PERDESAANPERKOTAAN,NONMAKANAN,606730.0
2224,BALI,1,1,2015,0.22884104696790236,sedang,2,2,PERDESAANPERKOTAAN,NONMAKANAN,623568.0
2225,BALI,1,1,2016,0.23289638709379185,sedang,2,2,PERDESAANPERKOTAAN,NONMAKANAN,633569.0
2226,BALI,1,1,2017,0.2853457500838358,tinggi,2,2,PERDESAANPERKOTAAN,NONMAKANAN,762916.0
2227,BALI,1,1,2018,0.2870244930216602,tinggi,2,2,PERDESAANPERKOTAAN,NONMAKANAN,767056.0
2228,BALI,1,1,2019,0.29145085966641676,tinggi,0,2,PERDESAANPERKOTAAN,NONMAKANAN,777972.0
2229,BALI,1,1,2020,0.31438070402586077,tinggi,0,2,PERDESAANPERKOTAAN,NONMAKANAN,834520.0
2230,BALI,1,1,2021,0.3166644432108432,tinggi,0,2,PERDESAANPERKOTAAN,NONMAKANAN,840152.0
2231,BALI,1,1,2022,0.3136646025697743,tinggi,0,2,PERDESAANPERKOTAAN,NONMAKANAN,832754.0000000001
2232,BALI,1,2,2011,0.29455288466022284,tinggi,1,1,PERDESAANPERKOTAAN,TOTAL,785622.0
2233,BALI,1,2,2012,0.33523198889272304,tinggi,1,1,PERDESAANPERKOTAAN,TOTAL,885942.0
2234,BALI,1,2,2013,0.3850906541461098,tinggi,1,1,PERDESAANPERKOTAAN,TOTAL,1008900.0
2235,BALI,1,2,2014,0.4130611877471229,tinggi,2,1,PERDESAANPERKOTAAN,TOTAL,1077879.0
2236,BALI,1,2,2015,0.3997877647213388,tinggi,2,1,PERDESAANPERKOTAAN,TOTAL,1045145.0
2237,BALI,1,2,2016,0.4218530970171495,tinggi,2,1,PERDESAANPERKOTAAN,TOTAL,1099561.0
2238,BALI,1,2,2017,0.5161396535707146,tinggi,2,1,PERDESAANPERKOTAAN,TOTAL,1332084.0
2239,BALI,1,2,2018,0.5303108391241179,tinggi,2,1,PERDESAANPERKOTAAN,TOTAL,1367032.0
2240,BALI,1,2,2019,0.5384697730980228,tinggi,0,1,PERDESAANPERKOTAAN,TOTAL,1387153.0
2241,BALI,1,2,2020,0.5881475882668034,tinggi,0,1,PERDESAANPERKOTAAN,TOTAL,1509665.0
2242,BALI,1,2,2021,0.5715057310418628,tinggi,0,1,PERDESAANPERKOTAAN,TOTAL,1468624.0
2243,BALI,1,2,2022,0.5609568185956059,tinggi,0,1,PERDESAANPERKOTAAN,TOTAL,1442609.0
2244,NUSA TENGGARA BARAT,0,0,2007,0.027621809222624423,rendah,1,0,PERDESAAN,MAKANAN,127335.0
2245,NUSA TENGGARA BARAT,0,0,2008,0.03839658152790748,rendah,1,0,PERDESAAN,MAKANAN,153907.0
2246,NUSA TENGGARA BARAT,0,0,2009,0.044861363812384654,rendah,1,0,PERDESAAN,MAKANAN,169849.99999999997
2247,NUSA TENGGARA BARAT,0,0,2010,0.059364648512183656,rendah,1,0,PERDESAAN,MAKANAN,205617.0
2248,NUSA TENGGARA BARAT,0,0,2011,0.07023998319635089,rendah,1,0,PERDESAAN,MAKANAN,232437.0
2249,NUSA TENGGARA BARAT,0,0,2012,0.07952699998499674,rendah,1,0,PERDESAAN,MAKANAN,255339.99999999997
2250,NUSA TENGGARA BARAT,0,0,2013,0.09845097442106684,rendah,1,0,PERDESAAN,MAKANAN,302009.0
2251,NUSA TENGGARA BARAT,0,0,2014,0.10913410520365707,rendah,2,0,PERDESAAN,MAKANAN,328355.0
2252,NUSA TENGGARA BARAT,0,0,2015,0.11449797273543053,rendah,2,0,PERDESAAN,MAKANAN,341583.0
2253,NUSA TENGGARA BARAT,0,0,2016,0.1321081483505945,rendah,2,0,PERDESAAN,MAKANAN,385012.0
2254,NUSA TENGGARA BARAT,0,0,2017,0.15073692354542398,sedang,2,0,PERDESAAN,MAKANAN,430953.0
2255,NUSA TENGGARA BARAT,0,0,2018,0.1745649359259504,sedang,2,0,PERDESAAN,MAKANAN,489716.0
2256,NUSA TENGGARA BARAT,0,0,2019,0.18228147653145757,sedang,0,0,PERDESAAN,MAKANAN,508746.0
2257,NUSA TENGGARA BARAT,0,0,2020,0.19390900158993987,sedang,0,0,PERDESAAN,MAKANAN,537421.0
2258,NUSA TENGGARA BARAT,0,0,2021,0.21628494187859446,sedang,0,0,PERDESAAN,MAKANAN,592603.0
2259,NUSA TENGGARA BARAT,0,0,2022,0.22964351853165949,sedang,0,0,PERDESAAN,MAKANAN,625546.9999999999
2260,NUSA TENGGARA BARAT,0,1,2007,0.012055726155666503,rendah,1,2,PERDESAAN,NONMAKANAN,88947.0
2261,NUSA TENGGARA BARAT,0,1,2008,0.018363987963332037,rendah,1,2,PERDESAAN,NONMAKANAN,104504.0
2262,NUSA TENGGARA BARAT,0,1,2009,0.025477965282460664,rendah,1,2,PERDESAAN,NONMAKANAN,122048.0
2263,NUSA TENGGARA BARAT,0,1,2010,0.035665583052968394,rendah,1,2,PERDESAAN,NONMAKANAN,147172.0
2264,NUSA TENGGARA BARAT,0,1,2011,0.041617821599906894,rendah,1,2,PERDESAAN,NONMAKANAN,161851.0
2265,NUSA TENGGARA BARAT,0,1,2012,0.042424348098296476,rendah,1,2,PERDESAAN,NONMAKANAN,163840.0
2266,NUSA TENGGARA BARAT,0,1,2013,0.04871557918050582,rendah,1,2,PERDESAAN,NONMAKANAN,179355.0
2267,NUSA TENGGARA BARAT,0,1,2014,0.06114192636157608,rendah,2,2,PERDESAAN,NONMAKANAN,210000.0
2268,NUSA TENGGARA BARAT,0,1,2015,0.08275107851123886,rendah,2,2,PERDESAAN,NONMAKANAN,263291.0
2269,NUSA TENGGARA BARAT,0,1,2016,0.09299627635352703,rendah,2,2,PERDESAAN,NONMAKANAN,288556.99999999994
2270,NUSA TENGGARA BARAT,0,1,2017,0.09168937092149607,rendah,2,2,PERDESAAN,NONMAKANAN,285334.0
2271,NUSA TENGGARA BARAT,0,1,2018,0.10870266015876692,rendah,2,2,PERDESAAN,NONMAKANAN,327291.0
2272,NUSA TENGGARA BARAT,0,1,2019,0.14816528400153925,sedang,0,2,PERDESAAN,NONMAKANAN,424611.0
2273,NUSA TENGGARA BARAT,0,1,2020,0.15362484799063797,sedang,0,2,PERDESAAN,NONMAKANAN,438075.0
2274,NUSA TENGGARA BARAT,0,1,2021,0.16322531122637038,sedang,0,2,PERDESAAN,NONMAKANAN,461751.0
2275,NUSA TENGGARA BARAT,0,1,2022,0.1393587769668359,rendah,0,2,PERDESAAN,NONMAKANAN,402893.0
2276,NUSA TENGGARA BARAT,0,2,2007,0.06368923629766626,rendah,1,1,PERDESAAN,TOTAL,216282.0
2277,NUSA TENGGARA BARAT,0,2,2008,0.0807718649171516,rendah,1,1,PERDESAAN,TOTAL,258410.0
2278,NUSA TENGGARA BARAT,0,2,2009,0.09435103001422065,rendah,1,1,PERDESAAN,TOTAL,291898.0
2279,NUSA TENGGARA BARAT,0,2,2010,0.11904193248452738,rendah,1,1,PERDESAAN,TOTAL,352789.0
2280,NUSA TENGGARA BARAT,0,2,2011,0.1358695057156331,rendah,1,1,PERDESAAN,TOTAL,394288.0
2281,NUSA TENGGARA BARAT,0,2,2012,0.14596304900266854,sedang,1,1,PERDESAAN,TOTAL,419180.0
2282,NUSA TENGGARA BARAT,0,2,2013,0.171178254520948,sedang,1,1,PERDESAAN,TOTAL,481364.00000000006
2283,NUSA TENGGARA BARAT,0,2,2014,0.19428773248460848,sedang,2,1,PERDESAAN,TOTAL,538355.0
2284,NUSA TENGGARA BARAT,0,2,2015,0.2212607521660447,sedang,2,1,PERDESAAN,TOTAL,604874.0
2285,NUSA TENGGARA BARAT,0,2,2016,0.2491161256234969,tinggi,2,1,PERDESAAN,TOTAL,673569.0
2286,NUSA TENGGARA BARAT,0,2,2017,0.2664384008797586,tinggi,2,1,PERDESAAN,TOTAL,716288.0
2287,NUSA TENGGARA BARAT,0,2,2018,0.3072792970040926,tinggi,2,1,PERDESAAN,TOTAL,817007.0
2288,NUSA TENGGARA BARAT,0,2,2019,0.3544588669458354,tinggi,0,1,PERDESAAN,TOTAL,933358.0
2289,NUSA TENGGARA BARAT,0,2,2020,0.3715459559934164,tinggi,0,1,PERDESAAN,TOTAL,975497.0
2290,NUSA TENGGARA BARAT,0,2,2021,0.40352195402434016,tinggi,0,1,PERDESAAN,TOTAL,1054354.0
2291,NUSA TENGGARA BARAT,0,2,2022,0.3930139964178707,tinggi,0,1,PERDESAAN,TOTAL,1028439.9999999999
2292,NUSA TENGGARA BARAT,2,0,2007,0.04108621966959581,rendah,1,0,PERKOTAAN,MAKANAN,160540.0
2293,NUSA TENGGARA BARAT,2,0,2008,0.05160147615840358,rendah,1,0,PERKOTAAN,MAKANAN,186472.0
2294,NUSA TENGGARA BARAT,2,0,2009,0.0537704606932884,rendah,1,0,PERKOTAAN,MAKANAN,191821.00000000003
2295,NUSA TENGGARA BARAT,2,0,2010,0.07699955922860546,rendah,1,0,PERKOTAAN,MAKANAN,249107.0
2296,NUSA TENGGARA BARAT,2,0,2011,0.08602624921384955,rendah,1,0,PERKOTAAN,MAKANAN,271368.0
2297,NUSA TENGGARA BARAT,2,0,2012,0.11436010495792803,rendah,1,0,PERKOTAAN,MAKANAN,341243.0
2298,NUSA TENGGARA BARAT,2,0,2013,0.11268055103317706,rendah,1,0,PERKOTAAN,MAKANAN,337101.0
2299,NUSA TENGGARA BARAT,2,0,2014,0.14636935345283766,sedang,2,0,PERKOTAAN,MAKANAN,420182.0
2300,NUSA TENGGARA BARAT,2,0,2015,0.12740036924234763,rendah,2,0,PERKOTAAN,MAKANAN,373402.0
2301,NUSA TENGGARA BARAT,2,0,2016,0.15557648802922472,sedang,2,0,PERKOTAAN,MAKANAN,442888.0
2302,NUSA TENGGARA BARAT,2,0,2017,0.17492582510823634,sedang,2,0,PERKOTAAN,MAKANAN,490606.0
2303,NUSA TENGGARA BARAT,2,0,2018,0.20542420495910396,sedang,2,0,PERKOTAAN,MAKANAN,565819.0
2304,NUSA TENGGARA BARAT,2,0,2019,0.20838957865579727,sedang,0,0,PERKOTAAN,MAKANAN,573132.0
2305,NUSA TENGGARA BARAT,2,0,2020,0.2247366421329605,sedang,0,0,PERKOTAAN,MAKANAN,613446.0
2306,NUSA TENGGARA BARAT,2,0,2021,0.2532087711480047,tinggi,0,0,PERKOTAAN,MAKANAN,683662.0
2307,NUSA TENGGARA BARAT,2,0,2022,0.26284653978235545,tinggi,0,0,PERKOTAAN,MAKANAN,707430.0
2308,NUSA TENGGARA BARAT,2,1,2007,0.03742177524227221,rendah,1,2,PERKOTAAN,NONMAKANAN,151503.0
2309,NUSA TENGGARA BARAT,2,1,2008,0.04583819756533614,rendah,1,2,PERKOTAAN,NONMAKANAN,172259.0
2310,NUSA TENGGARA BARAT,2,1,2009,0.060111161978013326,rendah,1,2,PERKOTAAN,NONMAKANAN,207458.0
2311,NUSA TENGGARA BARAT,2,1,2010,0.08731247447925516,rendah,1,2,PERKOTAAN,NONMAKANAN,274540.0
2312,NUSA TENGGARA BARAT,2,1,2011,0.07472879583444675,rendah,1,2,PERKOTAAN,NONMAKANAN,243506.99999999997
2313,NUSA TENGGARA BARAT,2,1,2012,0.0712391190897807,rendah,1,2,PERKOTAAN,NONMAKANAN,234900.99999999997
2314,NUSA TENGGARA BARAT,2,1,2013,0.09897649394942928,rendah,1,2,PERKOTAAN,NONMAKANAN,303305.0
2315,NUSA TENGGARA BARAT,2,1,2014,0.11828852562982259,rendah,2,2,PERKOTAAN,NONMAKANAN,350931.0
2316,NUSA TENGGARA BARAT,2,1,2015,0.1308786921700429,rendah,2,2,PERKOTAAN,NONMAKANAN,381980.00000000006
2317,NUSA TENGGARA BARAT,2,1,2016,0.15094048126397178,sedang,2,2,PERKOTAAN,NONMAKANAN,431455.0
2318,NUSA TENGGARA BARAT,2,1,2017,0.16254408220812278,sedang,2,2,PERKOTAAN,NONMAKANAN,460071.0
2319,NUSA TENGGARA BARAT,2,1,2018,0.16611729060621677,sedang,2,2,PERKOTAAN,NONMAKANAN,468882.99999999994
2320,NUSA TENGGARA BARAT,2,1,2019,0.2026810416802676,sedang,0,2,PERKOTAAN,NONMAKANAN,559054.0
2321,NUSA TENGGARA BARAT,2,1,2020,0.21856908655704016,sedang,0,2,PERKOTAAN,NONMAKANAN,598236.0
2322,NUSA TENGGARA BARAT,2,1,2021,0.24303210170100453,tinggi,0,2,PERKOTAAN,NONMAKANAN,658565.0
2323,NUSA TENGGARA BARAT,2,1,2022,0.21215053052737262,sedang,0,2,PERKOTAAN,NONMAKANAN,582407.0
2324,NUSA TENGGARA BARAT,2,2,2007,0.10251969583124335,rendah,1,1,PERKOTAAN,TOTAL,312043.0
2325,NUSA TENGGARA BARAT,2,2,2008,0.12145137464311506,rendah,1,1,PERKOTAAN,TOTAL,358731.0
2326,NUSA TENGGARA BARAT,2,2,2009,0.13789291809721382,rendah,1,1,PERKOTAAN,TOTAL,399278.0
2327,NUSA TENGGARA BARAT,2,2,2010,0.18832373462723595,sedang,1,1,PERKOTAAN,TOTAL,523647.0
2328,NUSA TENGGARA BARAT,2,2,2011,0.18476674596767162,sedang,1,1,PERKOTAAN,TOTAL,514875.0
2329,NUSA TENGGARA BARAT,2,2,2012,0.20961092496708406,sedang,1,1,PERKOTAAN,TOTAL,576144.0
2330,NUSA TENGGARA BARAT,2,2,2013,0.23566874590198167,sedang,1,1,PERKOTAAN,TOTAL,640406.0
2331,NUSA TENGGARA BARAT,2,2,2014,0.2886695800020356,tinggi,2,1,PERKOTAAN,TOTAL,771113.0
2332,NUSA TENGGARA BARAT,2,2,2015,0.2822907623317658,tinggi,2,1,PERKOTAAN,TOTAL,755382.0
2333,NUSA TENGGARA BARAT,2,2,2016,0.33052907570603507,tinggi,2,1,PERKOTAAN,TOTAL,874344.0
2334,NUSA TENGGARA BARAT,2,2,2017,0.36148160823573444,tinggi,2,1,PERKOTAAN,TOTAL,950677.0
2335,NUSA TENGGARA BARAT,2,2,2018,0.39555400747162256,tinggi,2,1,PERKOTAAN,TOTAL,1034704.0
2336,NUSA TENGGARA BARAT,2,2,2019,0.4350827267489034,tinggi,0,1,PERKOTAAN,TOTAL,1132187.0
2337,NUSA TENGGARA BARAT,2,2,2020,0.467317429609376,tinggi,0,1,PERKOTAAN,TOTAL,1211682.0
2338,NUSA TENGGARA BARAT,2,2,2021,0.5202525737683845,tinggi,0,1,PERKOTAAN,TOTAL,1342227.0
2339,NUSA TENGGARA BARAT,2,2,2022,0.49900877122910337,tinggi,0,1,PERKOTAAN,TOTAL,1289837.0
2340,NUSA TENGGARA BARAT,1,0,2011,0.07683046845443328,rendah,1,0,PERDESAANPERKOTAAN,MAKANAN,248690.0
2341,NUSA TENGGARA BARAT,1,0,2012,0.09405826373375947,rendah,1,0,PERDESAANPERKOTAAN,MAKANAN,291176.0
2342,NUSA TENGGARA BARAT,1,0,2013,0.1043902371771816,rendah,1,0,PERDESAANPERKOTAAN,MAKANAN,316656.0
2343,NUSA TENGGARA BARAT,1,0,2014,0.12475776834239544,rendah,2,0,PERDESAANPERKOTAAN,MAKANAN,366885.0
2344,NUSA TENGGARA BARAT,1,0,2015,0.11995226530950709,rendah,2,0,PERDESAANPERKOTAAN,MAKANAN,355034.0
2345,NUSA TENGGARA BARAT,1,0,2016,0.14228603427798442,rendah,2,0,PERDESAANPERKOTAAN,MAKANAN,410112.0
2346,NUSA TENGGARA BARAT,1,0,2017,0.1615485957558621,sedang,2,0,PERDESAANPERKOTAAN,MAKANAN,457616.0
2347,NUSA TENGGARA BARAT,1,0,2018,0.1889092671881583,sedang,2,0,PERDESAANPERKOTAAN,MAKANAN,525091.0
2348,NUSA TENGGARA BARAT,1,0,2019,0.19489921662717835,sedang,0,0,PERDESAANPERKOTAAN,MAKANAN,539863.0
2349,NUSA TENGGARA BARAT,1,0,2020,0.2088234566614669,sedang,0,0,PERDESAANPERKOTAAN,MAKANAN,574202.0
2350,NUSA TENGGARA BARAT,1,0,2021,0.23465136280270593,sedang,0,0,PERDESAANPERKOTAAN,MAKANAN,637897.0
2351,NUSA TENGGARA BARAT,1,0,2022,0.24643865228570583,tinggi,0,0,PERDESAANPERKOTAAN,MAKANAN,666966.0
2352,NUSA TENGGARA BARAT,1,1,2011,0.05544068826838477,rendah,1,2,PERDESAANPERKOTAAN,NONMAKANAN,195940.0
2353,NUSA TENGGARA BARAT,1,1,2012,0.0712391190897807,rendah,1,2,PERDESAANPERKOTAAN,NONMAKANAN,234900.99999999997
2354,NUSA TENGGARA BARAT,1,1,2013,0.06969459448828955,rendah,1,2,PERDESAANPERKOTAAN,NONMAKANAN,231091.99999999997
2355,NUSA TENGGARA BARAT,1,1,2014,0.08512037681696552,rendah,2,2,PERDESAANPERKOTAAN,NONMAKANAN,269134.0
2356,NUSA TENGGARA BARAT,1,1,2015,0.10309630753597437,rendah,2,2,PERDESAANPERKOTAAN,NONMAKANAN,313465.0
2357,NUSA TENGGARA BARAT,1,1,2016,0.11812551725759904,rendah,2,2,PERDESAANPERKOTAAN,NONMAKANAN,350528.99999999994
2358,NUSA TENGGARA BARAT,1,1,2017,0.12335881589420838,rendah,2,2,PERDESAANPERKOTAAN,NONMAKANAN,363435.0
